word_id	seg_id	language	orth	phon	start	end	duration	lemma	POS	TAG	file	spkr_id	num_phon	split
DEU009_23_12	DEU009_23	DEU	strukturelle	S t r u k t ul r e l etu	5.51	6.27	0.76	strukturell	ADJ	ADJA	German/wav/009/GE009_23.wav	DEU009	11	DEV
DEU031_52_7	DEU031_52	DEU	gemischten	g etu m i S t etu n	2.42	2.83	0.41	gemischt	ADJ	ADJA	German/wav/031/GE031_52.wav	DEU031	8	DEV
DEU005_31_3	DEU005_31	DEU	nachfolgenden	n al x f o l g etu n d etu n	0.77	1.42	0.65	nachfolgend	ADJ	ADJA	German/wav/005/GE005_31.wav	DEU005	12	DEV
DEU030_126_14	DEU030_126	DEU	fahrenden	f al r e n d etu n	4.69	5.16	0.47	fahrend	ADJ	ADJA	German/wav/030/GE030_126.wav	DEU030	8	DEV
DEU075_12_6	DEU075_12	DEU	einigem	a i n i g etu m	1.79	2.22	0.43	einig	ADJ	PIS	German/wav/075/GE075_12.wav	DEU075	7	DEV
DEU043_92_8	DEU043_92	DEU	verstärkte	f e r S t r k t etu	1.76	2.43	0.67	verstärken	ADJ	ADJA	German/wav/043/GE043_92.wav	DEU043	9	DEV
DEU064_84_17	DEU064_84	DEU	transgenen	t r a n s g el n etu n	5.41	6.03	0.62	transgenen	ADJ	ADJA	German/wav/064/GE064_84.wav	DEU064	10	DEV
DEU025_20_2	DEU025_20	DEU	genaue	g etu n aU etu	0.75	1.23	0.48	genau	ADJ	ADJA	German/wav/025/GE025_20.wav	DEU025	5	DEV
DEU023_13_6	DEU023_13	DEU	leichte	l aI C t etu	1.85	2.22	0.37	leichte	ADJ	ADJA	German/wav/023/GE023_13.wav	DEU023	5	DEV
DEU010_44_6	DEU010_44	DEU	rechtsberatenden	r e C ts b etu r al t e n d etu n	1.64	2.45	0.81	rechtsberatenden	ADJ	ADJA	German/wav/010/GE010_44.wav	DEU010	14	DEV
DEU010_196_3	DEU010_196	DEU	demonstrierten	d el m o n s t r il r t etu n	0.83	1.39	0.56	demonstrieren	ADJ	ADJA	German/wav/010/GE010_196.wav	DEU010	13	DEV
DEU055_68_2	DEU055_68	DEU	deftigen	d e f t i g etu n	0.73	1.29	0.56	deftig	ADJ	ADJA	German/wav/055/GE055_68.wav	DEU055	8	DEV
DEU035_24_4	DEU035_24	DEU	halbamtliche	h a l p a m t l i C etu	1.02	1.83	0.81	halbamtliche	ADJ	ADJA	German/wav/035/GE035_24.wav	DEU035	11	DEV
DEU013_35_8	DEU013_35	DEU	striktes	S t r i k t etu s	2.5	2.9	0.4	strikt	ADJ	ADJA	German/wav/013/GE013_35.wav	DEU013	8	DEV
DEU021_21_5	DEU021_21	DEU	umfangreichen	u m f a ng r aI C etu n	1.46	2.11	0.65	umfangreich	ADJ	ADJA	German/wav/021/GE021_21.wav	DEU021	10	DEV
DEU045_68_8	DEU045_68	DEU	gerechte	g etu r e C t etu	2.09	2.51	0.42	gerecht	ADJ	ADJA	German/wav/045/GE045_68.wav	DEU045	7	DEV
DEU074_86_13	DEU074_86	DEU	absurdes	a p z u r d etu s	5.62	6.19	0.57	absurd	ADJ	ADJA	German/wav/074/GE074_86.wav	DEU074	8	DEV
DEU043_166_12	DEU043_166	DEU	unterlegene	u n t etu r l el g etu n etu	4.92	5.5	0.58	unterlegen	ADJ	ADJA	German/wav/043/GE043_166.wav	DEU043	11	DEV
DEU061_176_9	DEU061_176	DEU	schwaches	S v a x etu s	3.06	3.53	0.47	schwach	ADJ	ADJA	German/wav/061/GE061_176.wav	DEU061	6	DEV
DEU056_16_5	DEU056_16	DEU	längste	l ng s t etu	1.26	1.66	0.4	längste	ADJ	ADJA	German/wav/056/GE056_16.wav	DEU056	5	DEV
DEU018_22_8	DEU018_22	DEU	legalem	l el g al l etu m	2.89	3.4	0.51	legal	ADJ	PIAT	German/wav/018/GE018_22.wav	DEU018	7	DEV
DEU047_85_2	DEU047_85	DEU	arabische	a r al b i S etu	0.98	1.55	0.57	arabische	ADJ	ADJA	German/wav/047/GE047_85.wav	DEU047	7	DEV
DEU051_145_8	DEU051_145	DEU	detaillierte	d e t aI l il r t etu	2.46	3.07	0.61	detaillierte	ADJ	ADJA	German/wav/051/GE051_145.wav	DEU051	9	DEV
DEU021_101_3	DEU021_101	DEU	angeklagte	a n g etu k l al k t etu	1.28	1.98	0.7	angeklagt	ADJ	ADJA	German/wav/021/GE021_101.wav	DEU021	10	DEV
DEU030_185_10	DEU030_185	DEU	geldliche	g e l t l i C etu	3.61	4.17	0.56	geldliche	ADJ	ADJA	German/wav/030/GE030_185.wav	DEU030	8	DEV
DEU044_76_8	DEU044_76	DEU	vertuschen	f e r t u S etu n	3.75	4.37	0.62	vertuschen	ADJ	ADJA	German/wav/044/GE044_76.wav	DEU044	8	DEV
DEU018_34_12	DEU018_34	DEU	familiären	f a m il l il r etu n	3.49	4.09	0.6	familiär	ADJ	ADJA	German/wav/018/GE018_34.wav	DEU018	9	DEV
DEU015_51_10	DEU015_51	DEU	korallenförmige	k o r a l etu n f r m i g etu	4.63	5.55	0.92	korallenförmige	ADJ	ADJA	German/wav/015/GE015_51.wav	DEU015	13	DEV
DEU051_70_12	DEU051_70	DEU	wechselseitigen	v e k s etu l z aI t i g etu n	3.72	4.37	0.65	wechselseitigen	ADJ	ADJA	German/wav/051/GE051_70.wav	DEU051	13	DEV
DEU028_24_14	DEU028_24	DEU	rostocker	r o s t o k atu	4.44	4.93	0.49	Rostocker	ADJ	ADJA	German/wav/028/GE028_24.wav	DEU028	7	DEV
DEU059_29_10	DEU059_29	DEU	angeblichen	a n g el p l i C etu n	2.7	3.35	0.65	angeblich	ADJ	ADJA	German/wav/059/GE059_29.wav	DEU059	10	DEV
DEU052_120_12	DEU052_120	DEU	vorsitzende	f ol r z i ts etu n d etu	5.13	5.68	0.55	Vorsitzende	ADJ	ADJA	German/wav/052/GE052_120.wav	DEU052	10	DEV
DEU075_49_17	DEU075_49	DEU	langfristiger	l a ng f r i s t i g etu r	6.61	7.36	0.75	langfristig	ADJ	ADJA	German/wav/075/GE075_49.wav	DEU075	12	DEV
DEU047_9_7	DEU047_9	DEU	spielendes	S p il l etu n d etu s	2.41	3.09	0.68	spielend	ADJ	ADJA	German/wav/047/GE047_9.wav	DEU047	9	DEV
DEU020_39_4	DEU020_39	DEU	verpflichteten	f e r p f l i C t etu t etu n	1.0	1.75	0.75	verpflichten	ADJ	ADJA	German/wav/020/GE020_39.wav	DEU020	13	DEV
DEU016_145_3	DEU016_145	DEU	triumphalen	t r il u m f al l etu n	0.62	1.24	0.62	triumphal	ADJ	ADJA	German/wav/016/GE016_145.wav	DEU016	10	DEV
DEU053_30_10	DEU053_30	DEU	speziellen	S p el ts il e l etu n	3.36	3.87	0.51	speziell	ADJ	ADJA	German/wav/053/GE053_30.wav	DEU053	9	DEV
DEU014_16_19	DEU014_16	DEU	integristische	i n t etu g r i s t i S etu	5.69	6.4	0.71	integristische	ADJ	ADJA	German/wav/014/GE014_16.wav	DEU014	12	DEV
DEU023_34_11	DEU023_34	DEU	geschiedenen	g etu S il d etu n etu n	3.94	4.48	0.54	geschieden	ADJ	ADJA	German/wav/023/GE023_34.wav	DEU023	9	DEV
DEU047_61_14	DEU047_61	DEU	geltende	g e l t etu n d etu	7.67	8.2	0.53	geltend	ADJ	ADJA	German/wav/047/GE047_61.wav	DEU047	8	DEV
DEU042_14_3	DEU042_14	DEU	irische	il r i S etu	1.37	1.78	0.41	irische	ADJ	ADJA	German/wav/042/GE042_14.wav	DEU042	5	DEV
DEU014_156_22	DEU014_156	DEU	fremden	f r e m d etu n	7.94	8.36	0.42	fremd	ADJ	ADJA	German/wav/014/GE014_156.wav	DEU014	7	DEV
DEU017_127_13	DEU017_127	DEU	grundsätzliche	g r u n t z ts l i C etu	5.61	6.48	0.87	grundsätzliche	ADJ	ADJA	German/wav/017/GE017_127.wav	DEU017	11	DEV
DEU069_44_8	DEU069_44	DEU	fahrlässige	f al r l s i g etu	2.33	2.99	0.66	fahrlässige	ADJ	ADJA	German/wav/069/GE069_44.wav	DEU069	8	DEV
DEU053_20_2	DEU053_20	DEU	östlichen	s t l i C etu n	1.04	1.35	0.31	östlich	ADJ	ADJA	German/wav/053/GE053_20.wav	DEU053	7	DEV
DEU060_62_7	DEU060_62	DEU	großen	g r o ae	2.37	2.53	0.16	groß	ADJ	ADJA	German/wav/060/GE060_62.wav	DEU060	4	DEV
DEU024_196_8	DEU024_196	DEU	widersprüchliche	v il d etu r S p r x l i C etu	2.75	3.47	0.72	widersprüchliche	ADJ	ADJA	German/wav/024/GE024_196.wav	DEU024	13	DEV
DEU046_19_11	DEU046_19	DEU	vergangen	f atu g a ng etu n	4.36	4.93	0.57	vergehen	ADJ	ADJA	German/wav/046/GE046_19.wav	DEU046	7	DEV
DEU048_15_2	DEU048_15	DEU	unverheirateter	u n f e r h a i r al t etu t etu r	0.75	1.73	0.98	unverheiratet	ADJ	ADJA	German/wav/048/GE048_15.wav	DEU048	15	DEV
DEU031_61_13	DEU031_61	DEU	bayerischen	b a i etu r i S etu n	5.61	6.1	0.49	bayerisch	ADJ	ADJA	German/wav/031/GE031_61.wav	DEU031	9	DEV
DEU007_145_9	DEU007_145	DEU	zerstrittenen	ts e r S t r i t e n etu n	3.66	4.46	0.8	zerstritten	ADJ	ADJA	German/wav/007/GE007_145.wav	DEU007	12	DEV
DEU044_62_16	DEU044_62	DEU	umweltentlastende	u m v e l t e n t l a s t etu n d etu	8.98	9.92	0.94	umweltentlastende	ADJ	ADJA	German/wav/044/GE044_62.wav	DEU044	17	DEV
DEU052_136_16	DEU052_136	DEU	entspräche	e n t S p r C etu	7.27	7.78	0.51	entsprechen	ADJ	ADJA	German/wav/052/GE052_136.wav	DEU052	8	DEV
DEU051_153_11	DEU051_153	DEU	demoralisierte	d el m ol r a l il z il r t etu	2.99	3.77	0.78	demoralisieren	ADJ	ADJA	German/wav/051/GE051_153.wav	DEU051	13	DEV
DEU006_87_23	DEU006_87	DEU	hacken	h a k etu n	10.63	11.1	0.47	hacken	ADJ	ADJA	German/wav/006/GE006_87.wav	DEU006	5	DEV
DEU014_39_22	DEU014_39	DEU	abgeleitete	a p g etu l a i t etu t etu	7.25	7.89	0.64	abgeleitet	ADJ	ADJA	German/wav/014/GE014_39.wav	DEU014	11	DEV
DEU075_60_1	DEU075_60	DEU	qualifizierte	k v a l il f il ts il r t etu	0.68	1.54	0.86	qualifizieren	ADJ	ADJA	German/wav/075/GE075_60.wav	DEU075	12	DEV
DEU041_18_8	DEU041_18	DEU	schönes	S n s	2.57	2.92	0.35	schön	ADJ	ADJA	German/wav/041/GE041_18.wav	DEU041	3	DEV
DEU067_18_4	DEU067_18	DEU	zusätzlichen	ts ul z ts l i C etu n	1.12	1.79	0.67	zusätzlich	ADJ	ADJA	German/wav/067/GE067_18.wav	DEU067	9	DEV
DEU075_36_9	DEU075_36	DEU	überzeugter	b atu ts eU k t atu	2.92	3.46	0.54	überzeugt	ADJ	ADJA	German/wav/075/GE075_36.wav	DEU075	7	DEV
DEU006_92_2	DEU006_92	DEU	frischgebackene	f r i S g etu b a k e n etu	0.52	1.31	0.79	frischgebackene	ADJ	ADJA	German/wav/006/GE006_92.wav	DEU006	12	DEV
DEU007_200_17	DEU007_200	DEU	neunziger	n eU n ts i k atu	6.25	6.73	0.48	neunziger	ADJ	ADJA	German/wav/007/GE007_200.wav	DEU007	7	DEV
DEU040_12_18	DEU040_12	DEU	beteiligten	b etu t a i l i x t etu n	7.99	8.59	0.6	beteiligen	ADJ	ADJA	German/wav/040/GE040_12.wav	DEU040	11	DEV
DEU016_45_17	DEU016_45	DEU	neunziger	n eU n ts i k atu	4.99	5.37	0.38	neunziger	ADJ	ADJA	German/wav/016/GE016_45.wav	DEU016	7	DEV
DEU014_102_11	DEU014_102	DEU	forcierte	f o r s il r t etu	3.52	4.03	0.51	forcieren	ADJ	ADJA	German/wav/014/GE014_102.wav	DEU014	8	DEV
DEU014_113_13	DEU014_113	DEU	mäßige	m i g etu	3.85	4.02	0.17	mäßigen	ADJ	ADJA	German/wav/014/GE014_113.wav	DEU014	4	DEV
DEU008_11_20	DEU008_11	DEU	stattfindenden	S t a t f i n d etu n d etu n	6.21	6.87	0.66	stattfindend	ADJ	ADJA	German/wav/008/GE008_11.wav	DEU008	13	DEV
DEU025_18_16	DEU025_18	DEU	treffende	t r e f etu n d etu	7.11	7.6	0.49	treffend	ADJ	ADJA	German/wav/025/GE025_18.wav	DEU025	8	DEV
DEU046_30_10	DEU046_30	DEU	erzwungenen	e r ts v u ng etu n etu n	4.93	5.62	0.69	erzwungen	ADJ	ADJA	German/wav/046/GE046_30.wav	DEU046	10	DEV
DEU042_20_6	DEU042_20	DEU	frankfurter	f r a ng k f u atu t atu	2.3	2.84	0.54	Frankfurter	ADJ	ADJA	German/wav/042/GE042_20.wav	DEU042	10	DEV
DEU012_179_9	DEU012_179	DEU	sogenannter	z ol g etu n a n t etu r	3.44	4.01	0.57	sogenannt	ADJ	ADJA	German/wav/012/GE012_179.wav	DEU012	10	DEV
DEU004_28_3	DEU004_28	DEU	mühsamen	m z al m etu n	0.79	1.38	0.59	mühsam	ADJ	ADJA	German/wav/004/GE004_28.wav	DEU004	6	DEV
DEU045_34_2	DEU045_34	DEU	senegalesischem	z el n el g a l el z i S etu m	1.22	1.92	0.7	senegalesisch	ADJ	ADJA	German/wav/045/GE045_34.wav	DEU045	13	DEV
DEU064_54_17	DEU064_54	DEU	erwachsenen	e r v a x s e n etu n	5.96	6.5	0.54	erwachsen	ADJ	ADJA	German/wav/064/GE064_54.wav	DEU064	10	DEV
DEU023_14_9	DEU023_14	DEU	einmaligen	a i n m al l i g etu n	3.16	3.84	0.68	einmalig	ADJ	ADJA	German/wav/023/GE023_14.wav	DEU023	10	DEV
DEU002_145_3	DEU002_145	DEU	französische	f r a n ts z i S etu	0.57	1.2	0.63	französische	ADJ	ADJA	German/wav/002/GE002_145.wav	DEU002	9	DEV
DEU047_9_7	DEU047_9	DEU	spielendes	S p il l etu n d etu s	2.41	3.09	0.68	spielend	ADJ	ADJA	German/wav/047/GE047_9.wav	DEU047	9	DEV
DEU023_90_13	DEU023_90	DEU	nordindischen	n o r t i n d i S etu n	5.35	6.1	0.75	nordindischen	ADJ	ADJA	German/wav/023/GE023_90.wav	DEU023	11	DEV
DEU010_159_8	DEU010_159	DEU	kontrollierte	k o n t r o l il r t etu	2.86	3.3	0.44	kontrollieren	ADJ	ADJA	German/wav/010/GE010_159.wav	DEU010	11	DEV
DEU020_157_5	DEU020_157	DEU	unbewaffneten	u n b etu v a f n etu t etu n	1.61	2.46	0.85	unbewaffnet	ADJ	ADJA	German/wav/020/GE020_157.wav	DEU020	12	DEV
DEU029_94_1	DEU029_94	DEU	brackige	b r a k i g etu	0.0	1.08	1.08	brackige	ADJ	ADJA	German/wav/029/GE029_94.wav	DEU029	7	DEV
DEU060_72_10	DEU060_72	DEU	mittleren	m i t l etu r etu n	3.17	3.58	0.41	mittler	ADJ	ADJA	German/wav/060/GE060_72.wav	DEU060	8	DEV
DEU012_74_8	DEU012_74	DEU	unabhängige	u n a p h ng i g etu	2.0	2.67	0.67	unabhängig	ADJ	ADJA	German/wav/012/GE012_74.wav	DEU012	9	DEV
DEU021_28_12	DEU021_28	DEU	erwähnten	e atu v n t etu n	5.68	6.18	0.5	erwähnen	ADJ	ADJA	German/wav/021/GE021_28.wav	DEU021	7	DEV
DEU064_44_4	DEU064_44	DEU	verbreiterter	f atu b r aI t etu r t atu	1.02	1.68	0.66	verbreitert	ADJ	ADJA	German/wav/064/GE064_44.wav	DEU064	10	DEV
DEU074_60_2	DEU074_60	DEU	angolanischer	a ng g ol l al n i S etu r	0.26	1.13	0.87	angolanischer	ADJ	ADJA	German/wav/074/GE074_60.wav	DEU074	11	DEV
DEU023_1_6	DEU023_1	DEU	stehenden	S t el etu n d etu n	2.02	2.57	0.55	stehend	ADJ	ADJA	German/wav/023/GE023_1.wav	DEU023	8	DEV
DEU048_64_7	DEU048_64	DEU	orientierte	ol r il e n t il r t etu	2.62	3.27	0.65	orientieren	ADJ	ADJA	German/wav/048/GE048_64.wav	DEU048	10	DEV
DEU048_15_2	DEU048_15	DEU	unverheirateter	u n f e r h a i r al t etu t etu r	0.75	1.73	0.98	unverheiratet	ADJ	ADJA	German/wav/048/GE048_15.wav	DEU048	15	DEV
DEU053_26_7	DEU053_26	DEU	erlahmenden	e r l al m etu n d etu n	2.25	2.81	0.56	erlahmend	ADJ	ADJA	German/wav/053/GE053_26.wav	DEU053	10	DEV
DEU025_15_2	DEU025_15	DEU	schwimmerische	S v i m etu r i S etu	0.87	1.61	0.74	schwimmerische	ADJ	ADJA	German/wav/025/GE025_15.wav	DEU025	9	DEV
DEU008_148_10	DEU008_148	DEU	anbahnende	a n b al n e n d etu	2.4	2.97	0.57	anbahnend	ADJ	ADJA	German/wav/008/GE008_148.wav	DEU008	9	DEV
DEU014_159_22	DEU014_159	DEU	kriminelle	k r il m il n e l etu	7.58	8.09	0.51	kriminelle	ADJ	ADJA	German/wav/014/GE014_159.wav	DEU014	9	DEV
DEU059_95_2	DEU059_95	DEU	schwedisches	S v el d i S etu s	0.41	0.88	0.47	schwedisch	ADJ	ADJA	German/wav/059/GE059_95.wav	DEU059	8	DEV
DEU006_3_3	DEU006_3	DEU	sinkender	z i ng k etu n d atu	0.85	1.3	0.45	sinkend	ADJ	ADJA	German/wav/006/GE006_3.wav	DEU006	8	DEV
DEU069_38_10	DEU069_38	DEU	absolvierte	a p z o l v il r t etu	3.59	4.3	0.71	absolvieren	ADJ	ADJA	German/wav/069/GE069_38.wav	DEU069	10	DEV
DEU069_26_9	DEU069_26	DEU	finanzschwachen	f i n a n ts S v a x etu n	4.48	5.3	0.82	finanzschwachen	ADJ	ADJA	German/wav/069/GE069_26.wav	DEU069	12	DEV
DEU035_2_1	DEU035_2	DEU	unkontrollierte	u n k o n t r o l il r t etu	0.78	1.55	0.77	unkontrollierte	ADJ	ADJA	German/wav/035/GE035_2.wav	DEU035	13	DEV
DEU016_51_5	DEU016_51	DEU	baldiges	b a l d i g etu s	2.23	2.62	0.39	baldig	ADJ	ADJA	German/wav/016/GE016_51.wav	DEU016	8	DEV
DEU054_34_16	DEU054_34	DEU	häßlichen	l i C etu n	4.47	4.77	0.3	häßlich	ADJ	ADJA	German/wav/054/GE054_34.wav	DEU054	5	DEV
DEU012_197_11	DEU012_197	DEU	tschechischen	t S e C i S etu n	3.59	4.11	0.52	tschechisch	ADJ	ADJA	German/wav/012/GE012_197.wav	DEU012	8	DEV
DEU020_26_6	DEU020_26	DEU	unerhörte	u n e r r t etu	2.49	3.3	0.81	unerhört	ADJ	ADJA	German/wav/020/GE020_26.wav	DEU020	7	DEV
DEU003_163_2	DEU003_163	DEU	kennzeichnendes	k e n ts aI C n e n d etu s	0.7	1.36	0.66	kennzeichnend	ADJ	ADJA	German/wav/003/GE003_163.wav	DEU003	12	DEV
DEU004_115_5	DEU004_115	DEU	stationierten	S t a ts il ol n il r t etu n	1.54	2.27	0.73	stationieren	ADJ	ADJA	German/wav/004/GE004_115.wav	DEU004	12	DEV
DEU009_198_2	DEU009_198	DEU	kennzeichnendes	k e n ts aI C n e n d etu s	0.66	1.52	0.86	kennzeichnend	ADJ	ADJA	German/wav/009/GE009_198.wav	DEU009	12	DEV
DEU005_18_19	DEU005_18	DEU	südöstlicher	s d s t l i C atu	5.8	6.34	0.54	südöstlich	ADJ	ADJA	German/wav/005/GE005_18.wav	DEU005	8	DEV
DEU035_23_11	DEU035_23	DEU	teheraner	t el etu r al n atu	3.3	3.86	0.56	Teheraner	ADJ	ADJA	German/wav/035/GE035_23.wav	DEU035	7	DEV
DEU061_7_17	DEU061_7	DEU	linke	l i ng k etu	6.89	7.22	0.33	link	ADJ	ADJA	German/wav/061/GE061_7.wav	DEU061	5	DEV
DEU074_30_5	DEU074_30	DEU	anderer	a n d etu r etu r	4.01	4.55	0.54	ander	ADJ	ADJA	German/wav/074/GE074_30.wav	DEU074	7	DEV
DEU063_76_3	DEU063_76	DEU	vergleichbare	f e r g l aI C b al r etu	1.81	2.54	0.73	vergleichbare	ADJ	ADJA	German/wav/063/GE063_76.wav	DEU063	11	DEV
DEU013_149_8	DEU013_149	DEU	erziehungswissenschaftlichen	e r ts il u ng s v i s e n S a f t l i C etu n	4.2	5.31	1.11	erziehungswissenschaftlichen	ADJ	ADJA	German/wav/013/GE013_149.wav	DEU013	21	DEV
DEU017_124_12	DEU017_124	DEU	verfügbare	f atu f k b al r etu	6.42	7.09	0.67	verfügbar	ADJ	ADJA	German/wav/017/GE017_124.wav	DEU017	8	DEV
DEU014_178_27	DEU014_178	DEU	unbekannte	u n b etu k a n t etu	8.92	9.51	0.59	unbekannt	ADJ	ADJA	German/wav/014/GE014_178.wav	DEU014	9	DEV
DEU021_21_5	DEU021_21	DEU	umfangreichen	u m f a ng r aI C etu n	1.46	2.11	0.65	umfangreich	ADJ	ADJA	German/wav/021/GE021_21.wav	DEU021	10	DEV
DEU043_122_7	DEU043_122	DEU	russische	r u s i S etu	2.09	2.54	0.45	russische	ADJ	ADJA	German/wav/043/GE043_122.wav	DEU043	6	DEV
DEU051_46_17	DEU051_46	DEU	unannehmbaren	u n a n n el m b al r etu n	6.45	7.32	0.87	unannehmbaren	ADJ	ADJA	German/wav/051/GE051_46.wav	DEU051	12	DEV
DEU052_193_7	DEU052_193	DEU	einsatzbereiten	aI n z a ts b etu r a i t etu n	2.32	3.1	0.78	einsatzbereit	ADJ	ADJA	German/wav/052/GE052_193.wav	DEU052	13	DEV
DEU007_75_18	DEU007_75	DEU	exzellenten	e k s ts e l e n t etu n	9.92	10.6	0.68	exzellent	ADJ	ADJA	German/wav/007/GE007_75.wav	DEU007	11	DEV
DEU051_7_6	DEU051_7	DEU	importierter	i m p o r t il r t atu	2.22	2.81	0.59	importiert	ADJ	ADJA	German/wav/051/GE051_7.wav	DEU051	10	DEV
DEU064_79_5	DEU064_79	DEU	wagner	v a g n etu r	2.27	2.8	0.53	Wagner	ADJ	ADJA	German/wav/064/GE064_79.wav	DEU064	6	DEV
DEU014_182_10	DEU014_182	DEU	vierziger	f i r ts i g atu	2.9	3.38	0.48	vierziger	ADJ	ADJA	German/wav/014/GE014_182.wav	DEU014	7	DEV
DEU035_74_7	DEU035_74	DEU	vertriebenen	f atu t r il b etu n etu n	1.69	2.33	0.64	vertrieben	ADJ	ADJA	German/wav/035/GE035_74.wav	DEU035	10	DEV
DEU025_36_6	DEU025_36	DEU	demonstrative	d el m o n s t r a t il v etu	2.62	3.6	0.98	demonstrative	ADJ	ADJA	German/wav/025/GE025_36.wav	DEU025	13	DEV
DEU054_14_7	DEU054_14	DEU	vordere	f o r d etu r etu	1.75	2.19	0.44	vordere	ADJ	ADJA	German/wav/054/GE054_14.wav	DEU054	7	DEV
DEU054_16_11	DEU054_16	DEU	aufgenommenen	a u f g etu n o m e n etu n	3.89	4.47	0.58	aufgenommen	ADJ	ADJA	German/wav/054/GE054_16.wav	DEU054	12	DEV
DEU027_39_4	DEU027_39	DEU	pathetische	p a t el t i S etu	1.22	1.85	0.63	pathetische	ADJ	ADJA	German/wav/027/GE027_39.wav	DEU027	8	DEV
DEU015_52_12	DEU015_52	DEU	neunmonatigen	n eU n m ol n a t i g etu n	4.54	5.33	0.79	neunmonatigen	ADJ	ADJA	German/wav/015/GE015_52.wav	DEU015	12	DEV
DEU045_42_13	DEU045_42	DEU	scheußlichen	S eU l i C etu n	4.95	5.54	0.59	scheußlich	ADJ	ADJA	German/wav/045/GE045_42.wav	DEU045	7	DEV
DEU007_198_13	DEU007_198	DEU	konzertierte	k o n ts e r t il r t etu	5.27	5.99	0.72	konzertierte	ADJ	ADJA	German/wav/007/GE007_198.wav	DEU007	11	DEV
DEU031_54_10	DEU031_54	DEU	weiße	v aI etu	3.04	3.21	0.17	weiße	ADJ	ADJA	German/wav/031/GE031_54.wav	DEU031	3	DEV
DEU045_78_7	DEU045_78	DEU	gestandene	g etu S t a n d etu n etu	2.77	3.33	0.56	gestanden	ADJ	ADJA	German/wav/045/GE045_78.wav	DEU045	10	DEV
DEU020_4_10	DEU020_4	DEU	lüneburger	l n etu b u r g atu	3.68	4.2	0.52	Lüneburger	ADJ	ADJA	German/wav/020/GE020_4.wav	DEU020	8	DEV
DEU017_119_4	DEU017_119	DEU	undurchsichtige	u n d u r x z i C t i g etu	1.52	2.32	0.8	undurchsichtig	ADJ	ADJA	German/wav/017/GE017_119.wav	DEU017	13	DEV
DEU009_75_17	DEU009_75	DEU	ausströmende	a u s S t r m e n d etu	6.55	7.36	0.81	ausströmend	ADJ	ADJA	German/wav/009/GE009_75.wav	DEU009	11	DEV
DEU030_79_9	DEU030_79	DEU	zeitgenössischen	ts aI t g e n s z i S etu n	4.18	5.12	0.94	zeitgenössisch	ADJ	ADJA	German/wav/030/GE030_79.wav	DEU030	12	DEV
DEU008_26_6	DEU008_26	DEU	weitgehende	v a i t g el etu n d etu	2.52	3.12	0.6	weitgehende	ADJ	ADJA	German/wav/008/GE008_26.wav	DEU008	10	DEV
DEU057_19_7	DEU057_19	DEU	benachbarten	b etu n a x b al r t etu n	2.45	3.1	0.65	benachbart	ADJ	ADJA	German/wav/057/GE057_19.wav	DEU057	11	DEV
DEU056_12_2	DEU056_12	DEU	zivilen	ts il v il l etu n	0.57	1.04	0.47	zivil	ADJ	ADJA	German/wav/056/GE056_12.wav	DEU056	7	DEV
DEU023_76_4	DEU023_76	DEU	zugesagte	ts u g e z al k t etu	1.36	2.1	0.74	zugesagt	ADJ	ADJA	German/wav/023/GE023_76.wav	DEU023	9	DEV
DEU005_171_6	DEU005_171	DEU	demarchen	d e m a r x etu n	2.88	3.57	0.69	Demarchen	ADJ	ADJA	German/wav/005/GE005_171.wav	DEU005	8	DEV
DEU020_56_7	DEU020_56	DEU	nördlichen	n r t l i C etu n	1.69	2.12	0.43	nördlich	ADJ	ADJA	German/wav/020/GE020_56.wav	DEU020	8	DEV
DEU006_17_13	DEU006_17	DEU	zurückgehender	ts u atu k g el etu n d atu	4.85	5.4	0.55	zurückgehend	ADJ	ADJA	German/wav/006/GE006_17.wav	DEU006	10	DEV
DEU030_4_10	DEU030_4	DEU	beeindrucken	b etu a i n d r u k etu n	4.32	5.04	0.72	beeindrucken	ADJ	ADJA	German/wav/030/GE030_4.wav	DEU030	11	DEV
DEU004_41_3	DEU004_41	DEU	demonstrierten	d el m o n s t r il r t etu n	1.29	2.01	0.72	demonstrieren	ADJ	ADJA	German/wav/004/GE004_41.wav	DEU004	13	DEV
DEU056_45_3	DEU056_45	DEU	hungerstreikenden	h u ng etu r S t r aI k etu n d etu n	0.68	1.41	0.73	hungerstreikenden	ADJ	ADJA	German/wav/056/GE056_45.wav	DEU056	15	DEV
DEU047_25_10	DEU047_25	DEU	gebrachte	g etu b r a x t etu	5.64	6.16	0.52	gebracht	ADJ	ADJA	German/wav/047/GE047_25.wav	DEU047	8	DEV
DEU026_15_9	DEU026_15	DEU	zusätzliche	ts ul z ts l i C etu	2.53	3.01	0.48	zusätzliche	ADJ	ADJA	German/wav/026/GE026_15.wav	DEU026	8	DEV
DEU043_165_5	DEU043_165	DEU	vorgehaltener	f ol r g etu h a l t etu n atu	1.78	2.4	0.62	vorgehalten	ADJ	ADJA	German/wav/043/GE043_165.wav	DEU043	12	DEV
DEU003_180_2	DEU003_180	DEU	schußsichere	S ul s i C atu r etu	1.05	1.68	0.63	schußsicher	ADJ	ADJA	German/wav/003/GE003_180.wav	DEU003	8	DEV
